appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
4087933_578391,4087933,578391,543,543,14/08/2023,Rayan A\357t-Nouri,GB1,1,0,0,0,77
4087933_601883,4087933,601883,543,281,14/08/2023,Matheus Nunes,GB1,0,0,0,0,90
4087933_602105,4087933,602105,985,985,14/08/2023,Antony,GB1,0,0,0,0,77
4087933_676318,4087933,676318,985,16795,14/08/2023,Facundo Pellistri,GB1,0,0,0,0,13
4087933_69633,4087933,69633,985,985,14/08/2023,Christian Eriksen,GB1,0,0,0,0,22
4087933_698678,4087933,698678,543,543,14/08/2023,Hugo Bueno,GB1,0,0,0,0,13
4087933_735570,4087933,735570,543,543,14/08/2023,Jo\343o Gomes,GB1,0,0,0,0,88
4087933_74230,4087933,74230,543,543,14/08/2023,Pablo Sarabia,GB1,0,0,0,0,63
4087933_811779,4087933,811779,985,985,14/08/2023,Alejandro Garnacho,GB1,0,0,0,0,68
4087940_108725,4087940,108725,703,703,18/08/2023,Chris Wood,GB1,0,0,1,0,6
4087940_121324,4087940,121324,350,350,18/08/2023,John Egan,GB1,0,0,0,0,90
4087940_127032,4087940,127032,703,141,18/08/2023,Serge Aurier,GB1,1,0,0,2,90
4087940_128909,4087940,128909,350,350,18/08/2023,Jack Robinson,GB1,0,0,0,0,90
4087940_142310,4087940,142310,703,703,18/08/2023,Willy Boly,GB1,1,0,0,0,69
4087940_218087,4087940,218087,350,350,18/08/2023,Ben Osborn,GB1,1,0,0,0,90
4087940_255906,4087940,255906,703,190,18/08/2023,Scott McKenna,GB1,0,0,0,0,90
4087940_258885,4087940,258885,350,350,18/08/2023,Max Lowe,GB1,0,0,0,0,45
4087940_289592,4087940,289592,703,1041,18/08/2023,Orel Mangala,GB1,0,0,0,0,69
4087940_291200,4087940,291200,703,703,18/08/2023,Moussa Niakhat\351,GB1,0,0,0,0,1
4087940_295313,4087940,295313,703,703,18/08/2023,Taiwo Awoniyi,GB1,0,0,1,0,84
4087940_322985,4087940,322985,350,350,18/08/2023,Gustavo Hamer,GB1,1,0,1,0,90
4087940_377468,4087940,377468,350,350,18/08/2023,Anel Ahmedhodzic,GB1,0,0,0,0,90
4087940_415970,4087940,415970,703,114,18/08/2023,Joe Worrall,GB1,0,0,0,0,90
4087940_425306,4087940,425306,703,703,18/08/2023,Matt Turner,GB1,0,0,0,0,90
4087940_425902,4087940,425902,703,703,18/08/2023,Ryan Yates,GB1,0,0,0,0,21
4087940_429014,4087940,429014,703,703,18/08/2023,Morgan Gibbs-White,GB1,0,0,0,0,90
4087940_470607,4087940,470607,703,148,18/08/2023,Brennan Johnson,GB1,0,0,0,0,90
4087940_503680,4087940,503680,703,703,18/08/2023,Neco Williams,GB1,0,0,0,0,90
4087940_52495,4087940,52495,350,350,18/08/2023,Chris Basham,GB1,0,0,0,0,32
4087940_554251,4087940,554251,350,350,18/08/2023,Yasser Larouci,GB1,0,0,0,0,45
4087940_583189,4087940,583189,703,703,18/08/2023,Anthony Elanga,GB1,0,0,0,0,21
4087940_609556,4087940,609556,350,350,18/08/2023,William Osula,GB1,0,0,0,0,74
4087940_61697,4087940,61697,350,350,18/08/2023,Wes Foderingham,GB1,0,0,0,0,90
4087940_663581,4087940,663581,350,350,18/08/2023,Vini Souza,GB1,0,0,0,0,58
4087940_66934,4087940,66934,703,703,18/08/2023,Cheikhou Kouyat\351,GB1,0,0,0,0,1
4087940_73547,4087940,73547,350,350,18/08/2023,Oliver Norwood,GB1,1,0,0,0,90
4087940_746739,4087940,746739,350,350,18/08/2023,Andre Brooks,GB1,0,0,0,0,16
4087940_808509,4087940,808509,703,703,18/08/2023,Danilo,GB1,0,0,0,0,90
4087940_852024,4087940,852024,350,995,18/08/2023,B\351nie Traor\351,GB1,0,0,0,0,82
4087936_125714,4087936,125714,1148,1148,19/08/2023,Mark Flekken,GB1,0,0,0,0,90
4087936_145466,4087936,145466,931,931,19/08/2023,Tim Ream,GB1,2,0,0,0,64
4087936_148367,4087936,148367,1148,1148,19/08/2023,Christian N\370rgaard,GB1,0,0,0,0,79
4087936_186186,4087936,186186,931,931,19/08/2023,Bobby De Cordova-Reid,GB1,0,0,0,0,67
4087936_203394,4087936,203394,931,931,19/08/2023,Andreas Pereira,GB1,0,0,0,0,68
4087936_204103,4087936,204103,931,931,19/08/2023,Adama Traor\351,GB1,0,0,0,0,4
4087936_206040,4087936,206040,931,931,19/08/2023,Ra\372l Jim\351nez,GB1,0,0,0,0,86
4087936_206746,4087936,206746,931,931,19/08/2023,Kenny Tete,GB1,0,0,0,0,86
4087936_226973,4087936,226973,931,931,19/08/2023,Harrison Reed,GB1,1,0,0,0,67
4087936_245056,4087936,245056,931,931,19/08/2023,Sa\u0161a Luki\u0107,GB1,0,0,0,0,90
4087936_257455,4087936,257455,931,931,19/08/2023,Jo\343o Palhinha,GB1,1,0,0,0,23
4087936_270171,4087936,270171,1148,1148,19/08/2023,Vitaly Janelt,GB1,0,0,0,0,90
4087936_272622,4087936,272622,931,931,19/08/2023,Issa Diop,GB1,0,0,0,0,90
4087936_279455,4087936,279455,931,931,19/08/2023,Harry Wilson,GB1,0,0,0,0,90
4087936_319859,4087936,319859,1148,1148,19/08/2023,Mathias Jensen,GB1,0,0,0,0,90
4087936_328658,4087936,328658,1148,1148,19/08/2023,Kristoffer Ajer,GB1,0,0,0,1,1
4087936_339556,4087936,339556,1148,1148,19/08/2023,Rico Henry,GB1,1,0,0,0,90
4087936_340321,4087936,340321,1148,1148,19/08/2023,Josh Dasilva,GB1,0,0,0,0,10
4087936_349701,4087936,349701,931,931,19/08/2023,Antonee Robinson,GB1,0,0,0,0,90
4087936_388165,4087936,388165,1148,1148,19/08/2023,Yoane Wissa,GB1,0,0,1,0,79
4087936_391005,4087936,391005,1148,1148,19/08/2023,Mads Roerslev,GB1,0,0,0,0,12
4087936_413039,4087936,413039,1148,1148,19/08/2023,Bryan Mbeumo,GB1,0,0,2,0,90
4087936_442248,4087936,442248,1148,1148,19/08/2023,Ethan Pinnock,GB1,0,0,0,0,90
4087936_461883,4087936,461883,931,931,19/08/2023,Calvin Bassey,GB1,0,0,0,0,23
4087936_469050,4087936,469050,1148,1148,19/08/2023,Nathan Collins,GB1,0,0,0,0,90
4087936_473050,4087936,473050,1148,1148,19/08/2023,Kevin Schade,GB1,0,0,0,0,71
4087936_52769,4087936,52769,931,931,19/08/2023,Willian,GB1,0,0,0,0,22
4087936_540941,4087936,540941,1148,1148,19/08/2023,Mikkel Damsgaard,GB1,0,0,0,0,11
4087936_591949,4087936,591949,1148,1148,19/08/2023,Aaron Hickey,GB1,1,0,0,0,78
4087936_644401,4087936,644401,1148,1148,19/08/2023,Keane Lewis-Potter,GB1,0,0,0,0,19
4087936_72476,4087936,72476,931,931,19/08/2023,Bernd Leno,GB1,0,0,0,0,90
4087936_735571,4087936,735571,931,931,19/08/2023,Rodrigo Muniz,GB1,0,0,0,0,4
4087937_105470,4087937,105470,31,31,19/08/2023,Alisson,GB1,1,0,0,0,90
4087937_111819,4087937,111819,989,989,19/08/2023,Neto,GB1,1,0,0,0,90
4087937_139208,4087937,139208,31,31,19/08/2023,Virgil van Dijk,GB1,0,0,0,0,90
4087937_146310,4087937,146310,31,31,19/08/2023,Wataru Endo,GB1,0,0,0,0,27
4087937_148455,4087937,148455,31,31,19/08/2023,Mohamed Salah,GB1,0,0,1,0,86
4087937_183293,4087937,183293,989,989,19/08/2023,Joe Rothwell,GB1,0,0,0,0,76
4087937_188077,4087937,188077,989,989,19/08/2023,Ryan Christie,GB1,0,0,0,0,63
4087937_234803,4087937,234803,31,31,19/08/2023,Andrew Robertson,GB1,0,0,0,0,90
4087937_256178,4087937,256178,31,31,19/08/2023,Joe Gomez,GB1,0,0,0,0,14
4087937_258889,4087937,258889,989,989,19/08/2023,Dominic Solanke,GB1,0,0,0,1,90
4087937_275590,4087937,275590,989,989,19/08/2023,Kieffer Moore,GB1,0,0,0,0,27
4087937_277033,4087937,277033,989,989,19/08/2023,David Brooks,GB1,0,0,0,0,14
4087937_314353,4087937,314353,31,31,19/08/2023,Trent Alexander-Arnold,GB1,0,0,0,0,76
4087937_320411,4087937,320411,989,989,19/08/2023,Philip Billing,GB1,0,0,0,0,90
4087937_330659,4087937,330659,989,989,19/08/2023,Justin Kluivert,GB1,0,0,0,0,27
4087937_338070,4087937,338070,31,31,19/08/2023,Konstantinos Tsimikas,GB1,0,0,0,0,4
4087937_340950,4087937,340950,31,31,19/08/2023,Diogo Jota,GB1,0,0,1,0,76
4087937_357119,4087937,357119,31,31,19/08/2023,Ibrahima Konat\351,GB1,0,0,0,0,90
4087937_391065,4087937,391065,989,6195,19/08/2023,Hamed Junior Traor\350,GB1,0,0,0,0,6
4087937_434675,4087937,434675,31,31,19/08/2023,Cody Gakpo,GB1,0,0,0,0,63
4087937_451276,4087937,451276,31,31,19/08/2023,Dominik Szoboszlai,GB1,0,0,0,0,90
4087937_469781,4087937,469781,989,989,19/08/2023,Marcos Senesi,GB1,0,0,0,0,84
4087937_471690,4087937,471690,989,989,19/08/2023,Max Aarons,GB1,0,0,0,0,90
4087937_480116,4087937,480116,989,989,19/08/2023,Lloyd Kelly,GB1,0,0,0,0,14
4087937_480692,4087937,480692,31,31,19/08/2023,Luis D\355az,GB1,0,0,1,0,86
4087937_534033,4087937,534033,31,31,19/08/2023,Alexis Mac Allister,GB1,0,1,0,0,58
4087937_546543,4087937,546543,31,31,19/08/2023,Darwin N\372\361ez,GB1,0,0,0,0,4
4087937_565822,4087937,565822,31,31,19/08/2023,Harvey Elliott,GB1,0,0,0,0,14
4087937_583255,4087937,583255,989,989,19/08/2023,Antoine Semenyo,GB1,1,0,1,0,76
4087937_659089,4087937,659089,989,989,19/08/2023,Ilya Zabarnyi,GB1,0,0,0,0,90
4087937_684210,4087937,684210,989,989,19/08/2023,Jaidon Anthony,GB1,1,0,0,0,63
4087937_730861,4087937,730861,989,989,19/08/2023,Milos Kerkez,GB1,0,0,0,0,90
4087939_123682,4087939,123682,762,762,19/08/2023,Callum Wilson,GB1,0,0,0,0,24
4087939_134270,4087939,134270,762,762,19/08/2023,Dan Burn,GB1,0,0,0,0,90
4087939_135343,4087939,135343,762,762,19/08/2023,Fabian Sch\344r,GB1,0,0,0,0,90
4087939_192080,4087939,192080,762,762,19/08/2023,Nick Pope,GB1,0,0,0,0,90
4087939_203460,4087939,203460,281,281,19/08/2023,Jack Grealish,GB1,0,0,0,0,90
4087939_238223,4087939,238223,281,281,19/08/2023,Ederson,GB1,0,0,0,0,90
4087939_258004,4087939,258004,281,281,19/08/2023,R\372ben Dias,GB1,0,0,0,0,90
4087939_272999,4087939,272999,762,762,19/08/2023,Miguel Almir\363n,GB1,0,0,0,0,86
4087939_284730,4087939,284730,281,281,19/08/2023,Manuel Akanji,GB1,0,0,0,0,90
4087939_333241,4087939,333241,762,762,19/08/2023,Joelinton,GB1,1,0,0,0,57
4087939_346707,4087939,346707,762,762,19/08/2023,Sean Longstaff,GB1,0,0,0,0,33
4087939_349066,4087939,349066,762,762,19/08/2023,Alexander Isak,GB1,0,0,0,0,66
4087939_357565,4087939,357565,281,281,19/08/2023,Rodri,GB1,0,0,0,0,90
4087939_361093,4087939,361093,762,762,19/08/2023,Sven Botman,GB1,0,0,0,0,90
4087939_397033,4087939,397033,762,762,19/08/2023,Sandro Tonali,GB1,1,0,0,0,67
4087939_398065,4087939,398065,762,762,19/08/2023,Harvey Barnes,GB1,1,0,0,0,34
4087939_406635,4087939,406635,281,281,19/08/2023,Phil Foden,GB1,0,0,0,1,90
4087939_418560,4087939,418560,281,281,19/08/2023,Erling Haaland,GB1,0,0,0,0,90
4087939_475959,4087939,475959,281,281,19/08/2023,Josko Gvardiol,GB1,0,0,0,0,90
4087939_503733,4087939,503733,762,762,19/08/2023,Anthony Gordon,GB1,1,0,0,0,56
4087939_503981,4087939,503981,762,762,19/08/2023,Tino Livramento,GB1,0,0,0,0,4
4087939_51471,4087939,51471,281,281,19/08/2023,Mateo Kovacic,GB1,0,0,0,0,90
4087939_520624,4087939,520624,762,762,19/08/2023,Bruno Guimar\343es,GB1,1,0,0,0,90
4087939_567576,4087939,567576,762,762,19/08/2023,Elliot Anderson,GB1,0,0,0,0,23
4087939_576024,4087939,576024,281,281,19/08/2023,Juli\341n \301lvarez,GB1,1,0,1,0,90
4087939_95424,4087939,95424,281,281,19/08/2023,Kyle Walker,GB1,0,0,0,0,90
4087939_95810,4087939,95810,762,762,19/08/2023,Kieran Trippier,GB1,0,0,0,0,90
4087941_16306,4087941,16306,985,985,19/08/2023,Casemiro,GB1,0,0,0,0,90
4087941_164770,4087941,164770,985,985,19/08/2023,Rapha\353l Varane,GB1,0,0,0,0,90
4087941_167799,4087941,167799,148,148,19/08/2023,Pierre-Emile H\370jbjerg,GB1,0,0,0,0,14
4087941_182877,4087941,182877,985,985,19/08/2023,Anthony Martial,GB1,0,0,0,0,5
4087941_183288,4087941,183288,985,985,19/08/2023,Luke Shaw,GB1,0,0,0,0,90
4087941_192765,4087941,192765,148,148,19/08/2023,Ben Davies,GB1,0,0,0,0,20
4087941_234509,4087941,234509,985,985,19/08/2023,Andr\351 Onana,GB1,0,0,0,0,90
4087941_240306,4087941,240306,985,985,19/08/2023,Bruno Fernandes,GB1,1,0,0,0,90
4087941_258923,4087941,258923,985,985,19/08/2023,Marcus Rashford,GB1,0,0,0,0,85
4087941_286047,4087941,286047,148,148,19/08/2023,Guglielmo Vicario,GB1,0,0,0,0,90
4087941_294057,4087941,294057,148,148,19/08/2023,James Maddison,GB1,0,0,0,0,90
4087941_346483,4087941,346483,985,985,19/08/2023,Mason Mount,GB1,0,0,0,0,85
4087941_355915,4087941,355915,148,148,19/08/2023,Cristian Romero,GB1,0,0,0,0,90
4087941_357147,4087941,357147,985,985,19/08/2023,Diogo Dalot,GB1,0,0,0,0,24
4087941_378710,4087941,378710,148,148,19/08/2023,Richarlison,GB1,0,0,0,0,70
4087941_396638,4087941,396638,148,148,19/08/2023,Manor Solomon,GB1,0,0,0,0,2
4087941_401173,4087941,401173,985,16,19/08/2023,Jadon Sancho,GB1,0,0,0,0,24
4087941_410425,4087941,410425,148,148,19/08/2023,Yves Bissouma,GB1,0,0,0,0,90
4087941_431755,4087941,431755,148,148,19/08/2023,Dejan Kulusevski,GB1,0,0,0,0,88
4087941_476344,4087941,476344,148,148,19/08/2023,Emerson Royal,GB1,0,0,0,0,2
4087941_477758,4087941,477758,985,985,19/08/2023,Aaron Wan-Bissaka,GB1,1,0,0,0,66
4087941_480762,4087941,480762,985,985,19/08/2023,Lisandro Mart\355nez,GB1,0,0,0,0,90
4087941_553875,4087941,553875,148,148,19/08/2023,Pedro Porro,GB1,0,0,0,0,88
4087941_556385,4087941,556385,148,148,19/08/2023,Destiny Udogie,GB1,1,0,0,0,70
4087941_557459,4087941,557459,148,148,19/08/2023,Micky van de Ven,GB1,0,0,0,0,90
4087941_568693,4087941,568693,148,148,19/08/2023,Pape Matar Sarr,GB1,0,0,1,0,76
4087941_602105,4087941,602105,985,985,19/08/2023,Antony,GB1,1,0,0,0,66
4087941_676318,4087941,676318,985,16795,19/08/2023,Facundo Pellistri,GB1,0,0,0,0,5
4087941_69633,4087941,69633,985,985,19/08/2023,Christian Eriksen,GB1,0,0,0,0,24
4087941_811779,4087941,811779,985,985,19/08/2023,Alejandro Garnacho,GB1,0,0,0,0,66
4087941_91845,4087941,91845,148,148,19/08/2023,Heung-min Son,GB1,0,0,0,0,90
4087943_111195,4087943,111195,1237,1237,19/08/2023,Jo\353l Veltman,GB1,0,0,0,0,33
4087943_121477,4087943,121477,543,543,19/08/2023,Craig Dawson,GB1,1,0,0,0,71
4087943_148153,4087943,148153,1237,1237,19/08/2023,Lewis Dunk,GB1,0,0,0,0,90
4087943_170934,4087943,170934,543,543,19/08/2023,Mario Lemina,GB1,0,0,0,0,90
4087943_191422,4087943,191422,1237,79,19/08/2023,Mahmoud Dahoud,GB1,0,0,0,0,9
4087943_209212,4087943,209212,1237,1237,19/08/2023,Solly March,GB1,0,0,2,0,90
4087943_212847,4087943,212847,1237,1237,19/08/2023,Adam Webster,GB1,1,0,0,0,90
4087943_231572,4087943,231572,543,543,19/08/2023,N\351lson Semedo,GB1,0,0,0,0,90
4087943_249994,4087943,249994,543,543,19/08/2023,Jos\351 S\341,GB1,0,0,0,0,90
4087943_292246,4087943,292246,543,543,19/08/2023,Hee-chan Hwang,GB1,1,0,1,0,35
4087943_3333,4087943,3333,1237,1237,19/08/2023,James Milner,GB1,1,0,0,0,57
4087943_349599,4087943,349599,1237,1237,19/08/2023,Pervis Estupi\361\341n,GB1,1,0,1,1,90
4087943_423744,4087943,423744,1237,1237,19/08/2023,Billy Gilmour,GB1,0,0,0,0,90
4087943_43530,4087943,43530,1237,1237,19/08/2023,Adam Lallana,GB1,0,0,0,0,9
4087943_487465,4087943,487465,543,543,19/08/2023,Pedro Neto,GB1,0,0,0,0,90
4087943_504849,4087943,504849,1237,1237,19/08/2023,Kaoru Mitoma,GB1,0,0,1,1,81
4087943_505653,4087943,505653,543,124,19/08/2023,F\341bio Silva,GB1,0,0,0,0,55
4087943_517894,4087943,517894,543,543,19/08/2023,Matheus Cunha,GB1,0,0,0,0,90
4087943_525247,4087943,525247,543,543,19/08/2023,Max Kilman,GB1,1,0,0,0,90
4087943_578391,4087943,578391,543,543,19/08/2023,Rayan A\357t-Nouri,GB1,0,0,0,0,86
4087943_601883,4087943,601883,543,281,19/08/2023,Matheus Nunes,GB1,2,0,0,0,90
4087943_606718,4087943,606718,543,543,19/08/2023,Toti,GB1,0,0,0,0,19
4087943_626724,4087943,626724,1237,1237,19/08/2023,Jo\343o Pedro,GB1,1,0,0,0,33
4087943_648046,4087943,648046,1237,1237,19/08/2023,Evan Ferguson,GB1,0,0,0,0,23
4087943_660867,4087943,660867,1237,1237,19/08/2023,Julio Enciso,GB1,1,0,0,2,67
4087943_67063,4087943,67063,1237,1237,19/08/2023,Danny Welbeck,GB1,0,0,0,0,57
4087943_698678,4087943,698678,543,543,19/08/2023,Hugo Bueno,GB1,0,0,0,0,4
4087943_735570,4087943,735570,543,543,19/08/2023,Jo\343o Gomes,GB1,0,0,0,0,55
4087943_73564,4087943,73564,1237,1237,19/08/2023,Jason Steele,GB1,0,0,0,0,90
4087943_74230,4087943,74230,543,543,19/08/2023,Pablo Sarabia,GB1,0,0,0,1,35
4087943_82873,4087943,82873,1237,1237,19/08/2023,Pascal Gro\337,GB1,1,0,0,0,81
4087934_111873,4087934,111873,405,405,20/08/2023,Emiliano Mart\355nez,GB1,0,0,0,0,90
4087934_118534,4087934,118534,29,29,20/08/2023,Michael Keane,GB1,1,0,0,0,90
4087934_126664,4087934,126664,405,405,20/08/2023,Lucas Digne,GB1,1,0,0,0,90
4087934_126665,4087934,126665,29,29,20/08/2023,Idrissa Gueye,GB1,1,0,0,0,45
4087934_127187,4087934,127187,29,29,20/08/2023,Abdoulaye Doucour\351,GB1,0,0,0,0,90
4087934_130164,4087934,130164,29,29,20/08/2023,Jordan Pickford,GB1,1,0,0,0,90
4087934_14086,4087934,14086,29,29,20/08/2023,Ashley Young,GB1,0,0,0,0,90
4087934_173504,4087934,173504,29,29,20/08/2023,James Tarkowski,GB1,0,0,0,0,90
4087934_193116,4087934,193116,405,405,20/08/2023,John McGinn,GB1,0,0,1,0,90
4087934_217115,4087934,217115,29,1148,20/08/2023,Neal Maupay,GB1,0,0,0,0,39
4087934_242631,4087934,242631,29,931,20/08/2023,Alex Iwobi,GB1,0,0,0,0,51
4087934_249565,4087934,249565,405,405,20/08/2023,Youri Tielemans,GB1,0,0,0,0,27
4087934_306024,4087934,306024,29,29,20/08/2023,Dominic Calvert-Lewin,GB1,0,0,0,0,38
4087934_324358,4087934,324358,405,405,20/08/2023,Ollie Watkins,GB1,0,0,0,0,74
4087934_329145,4087934,329145,405,405,20/08/2023,Diego Carlos,GB1,0,0,0,0,26
4087934_355861,4087934,355861,29,29,20/08/2023,Arnaut Danjuma,GB1,0,0,0,0,52
4087934_387626,4087934,387626,405,405,20/08/2023,Leon Bailey,GB1,0,0,1,1,63
4087934_394327,4087934,394327,405,405,20/08/2023,Boubacar Kamara,GB1,0,0,0,0,90
4087934_395516,4087934,395516,405,405,20/08/2023,Moussa Diaby,GB1,0,0,0,0,64
4087934_399776,4087934,399776,405,405,20/08/2023,Pau Torres,GB1,0,0,0,0,90
4087934_413403,4087934,413403,405,405,20/08/2023,Ezri Konsa,GB1,0,0,0,0,90
4087934_424015,4087934,424015,29,29,20/08/2023,Nathan Patterson,GB1,1,0,0,0,90
4087934_425334,4087934,425334,405,405,20/08/2023,Matty Cash,GB1,0,0,0,0,90
4087934_447661,4087934,447661,405,405,20/08/2023,Douglas Luiz,GB1,1,0,1,0,64
4087934_485706,4087934,485706,29,29,20/08/2023,Amadou Onana,GB1,0,0,0,0,90
4087934_505219,4087934,505219,29,29,20/08/2023,James Garner,GB1,0,0,0,0,90
4087934_533662,4087934,533662,405,350,20/08/2023,Cameron Archer,GB1,1,0,0,0,5
4087934_627248,4087934,627248,29,29,20/08/2023,Lewis Dobbin,GB1,0,0,0,0,45
4087934_649317,4087934,649317,405,405,20/08/2023,Jhon Dur\341n,GB1,0,0,1,0,16
4087942_104124,4087942,104124,379,379,20/08/2023,Michail Antonio,GB1,0,0,1,0,76
4087942_120629,4087942,120629,379,379,20/08/2023,Alphonse Areola,GB1,0,0,0,0,90
4087942_134425,4087942,134425,631,631,20/08/2023,Raheem Sterling,GB1,0,0,0,0,90
4087942_157509,4087942,157509,379,379,20/08/2023,Kurt Zouma,GB1,0,0,0,0,90
4087942_157672,4087942,157672,379,379,20/08/2023,Vladim\355r Coufal,GB1,0,0,0,0,90
4087942_181579,4087942,181579,379,379,20/08/2023,James Ward-Prowse,GB1,0,0,0,2,81
4087942_181778,4087942,181778,379,379,20/08/2023,Emerson,GB1,1,0,0,0,90
4087942_283628,4087942,283628,379,379,20/08/2023,Tomas Soucek,GB1,0,0,0,0,90
4087942_290532,4087942,290532,379,1041,20/08/2023,Sa\357d Benrahma,GB1,0,0,0,0,69
4087942_29241,4087942,29241,631,631,20/08/2023,Thiago Silva,GB1,0,0,0,0,90
4087942_314875,4087942,314875,379,379,20/08/2023,Jarrod Bowen,GB1,0,0,0,0,90
4087942_316125,4087942,316125,631,631,20/08/2023,Ben Chilwell,GB1,0,0,0,0,61
4087942_357885,4087942,357885,379,150,20/08/2023,Pablo Fornals,GB1,0,0,0,0,14
4087942_361914,4087942,361914,379,379,20/08/2023,Nayef Aguerd,GB1,2,0,1,0,67
4087942_386047,4087942,386047,631,631,20/08/2023,Axel Disasi,GB1,1,0,0,0,90
4087942_401356,4087942,401356,379,379,20/08/2023,Edson \301lvarez,GB1,0,0,0,0,9
4087942_403151,4087942,403151,631,631,20/08/2023,Robert S\341nchez,GB1,0,0,0,0,90
4087942_444523,4087942,444523,379,379,20/08/2023,Lucas Paquet\341,GB1,1,0,1,0,90
4087942_48002,4087942,48002,379,379,20/08/2023,Angelo Ogbonna,GB1,0,0,0,0,21
4087942_488362,4087942,488362,631,631,20/08/2023,Conor Gallagher,GB1,0,0,0,0,75
4087942_503987,4087942,503987,631,631,20/08/2023,Noni Madueke,GB1,0,0,0,0,15
4087942_537860,4087942,537860,631,631,20/08/2023,Mykhaylo Mudryk,GB1,0,0,0,0,45
4087942_614258,4087942,614258,631,631,20/08/2023,Levi Colwill,GB1,0,0,0,0,90
4087942_620322,4087942,620322,631,631,20/08/2023,Malo Gusto,GB1,0,0,0,0,83
4087942_648195,4087942,648195,631,631,20/08/2023,Enzo Fern\341ndez,GB1,0,0,0,0,90
4087942_659459,4087942,659459,631,631,20/08/2023,Carney Chukwuemeka,GB1,1,0,1,0,45
4087942_687626,4087942,687626,631,631,20/08/2023,Mois\351s Caicedo,GB1,0,0,0,0,29
4087942_776890,4087942,776890,631,631,20/08/2023,Nicolas Jackson,GB1,1,0,0,0,90
4087935_102017,4087935,102017,11,11,21/08/2023,Jorginho,GB1,0,0,0,0,11
4087935_108354,4087935,108354,873,873,21/08/2023,Jordan Ayew,GB1,1,0,0,0,90
4087935_110864,4087935,110864,873,873,21/08/2023,Sam Johnstone,GB1,0,0,0,0,90
4087935_157506,4087935,157506,873,873,21/08/2023,Jeffrey Schlupp,GB1,0,0,0,0,74
4087935_203853,4087935,203853,11,11,21/08/2023,Oleksandr Zinchenko,GB1,0,0,0,0,1
4087935_230784,4087935,230784,11,11,21/08/2023,Thomas Partey,GB1,0,0,0,0,90
4087935_260827,4087935,260827,873,873,21/08/2023,Joachim Andersen,GB1,0,0,0,0,90
4087935_262980,4087935,262980,873,873,21/08/2023,Jefferson Lerma,GB1,0,0,0,0,90
4087935_309400,4087935,309400,11,11,21/08/2023,Kai Havertz,GB1,1,0,0,0,90
4087935_316264,4087935,316264,11,11,21/08/2023,Martin \330degaard,GB1,0,0,1,0,89
4087935_331560,4087935,331560,11,11,21/08/2023,Takehiro Tomiyasu,GB1,2,0,0,0,67
4087935_335721,4087935,335721,11,11,21/08/2023,Ben White,GB1,0,0,0,0,90
4087935_340324,4087935,340324,11,11,21/08/2023,Eddie Nketiah,GB1,0,0,0,0,79
4087935_344152,4087935,344152,873,873,21/08/2023,Odsonne Edouard,GB1,0,0,0,0,90
4087935_357662,4087935,357662,11,11,21/08/2023,Declan Rice,GB1,0,0,0,0,90
4087935_392757,4087935,392757,873,873,21/08/2023,Marc Gu\351hi,GB1,0,0,0,0,90
4087935_425918,4087935,425918,11,11,21/08/2023,Jakub Kiwior,GB1,0,0,0,0,1
4087935_427568,4087935,427568,11,11,21/08/2023,Aaron Ramsdale,GB1,0,0,0,0,90
4087935_433177,4087935,433177,11,11,21/08/2023,Bukayo Saka,GB1,0,0,0,0,89
4087935_435338,4087935,435338,11,11,21/08/2023,Gabriel Magalh\343es,GB1,0,0,0,0,20
4087935_479999,4087935,479999,873,873,21/08/2023,Eberechi Eze,GB1,0,0,0,0,90
4087935_495666,4087935,495666,11,11,21/08/2023,William Saliba,GB1,0,0,0,0,90
4087935_538971,4087935,538971,873,873,21/08/2023,Naouirou Ahamada,GB1,0,0,0,0,16
4087935_543387,4087935,543387,873,873,21/08/2023,Cheick Doucour\351,GB1,1,0,0,0,90
4087935_586834,4087935,586834,873,873,21/08/2023,Jesurun Rak-Sakyi,GB1,0,0,0,0,7
4087935_655488,4087935,655488,11,11,21/08/2023,Gabriel Martinelli,GB1,0,0,0,0,70
4087935_730893,4087935,730893,873,873,21/08/2023,Tyrick Mitchell,GB1,0,0,0,0,90
4087935_92572,4087935,92572,873,873,21/08/2023,Joel Ward,GB1,0,0,0,0,83
4087949_131978,4087949,131978,1031,1031,25/08/2023,Ross Barkley,GB1,0,0,0,0,77
4087949_134425,4087949,134425,631,631,25/08/2023,Raheem Sterling,GB1,0,0,2,0,90
4087949_207742,4087949,207742,1031,1031,25/08/2023,Tom Lockyer,GB1,1,0,0,0,90
